"Data","Último","Abertura","Alta","Baixa","Var. %"
"27.01.2022","5,56","5,56","5,56","5,56","0,91%"
"26.01.2022","5,51","5,51","5,51","5,51","0,18%"
"25.01.2022","5,50","5,50","5,50","5,50","-0,18%"
"24.01.2022","5,51","5,51","5,51","5,51","0,18%"
"21.01.2022","5,50","5,50","5,50","5,50","-0,36%"
"20.01.2022","5,52","5,52","5,52","5,52","0,00%"
"19.01.2022","5,52","5,52","5,52","5,52","0,00%"
"18.01.2022","5,52","5,52","5,52","5,52","0,36%"
"14.01.2022","5,50","5,50","5,50","5,50","-0,18%"
"13.01.2022","5,51","5,51","5,51","5,51","0,36%"
"12.01.2022","5,49","5,49","5,49","5,49","0,00%"
"11.01.2022","5,49","5,50","5,50","5,49","-0,18%"
"10.01.2022","5,50","5,50","5,50","5,50","-0,18%"
"07.01.2022","5,51","5,51","5,51","5,51","0,18%"
"06.01.2022","5,50","5,50","5,50","5,50","0,00%"
"05.01.2022","5,50","5,50","5,50","5,50","0,18%"
"04.01.2022","5,49","5,49","5,49","5,49","0,00%"
"03.01.2022","5,49","5,49","5,49","5,49","-0,18%"
"31.12.2021","5,50","5,50","5,50","5,50","-0,18%"
"30.12.2021","5,51","5,51","5,51","5,51","0,00%"
"29.12.2021","5,51","5,51","5,51","5,51","0,00%"
"28.12.2021","5,51","5,51","5,51","5,51","0,00%"
"27.12.2021","5,51","5,51","5,51","5,51","0,18%"
"23.12.2021","5,50","5,50","5,50","5,50","-0,18%"
"22.12.2021","5,51","5,51","5,51","5,51","-19,21%"
"16.12.2021","6,82","6,82","6,82","6,82","0,29%"
"15.12.2021","6,80","6,80","6,80","6,80","0,15%"
"14.12.2021","6,79","6,79","6,79","6,79","-0,15%"
"13.12.2021","6,80","6,80","6,80","6,80","0,15%"
"09.12.2021","6,79","6,79","6,79","6,79","-0,15%"
"08.12.2021","6,80","6,80","6,80","6,80","-11,34%"
"07.12.2021","7,67","7,67","7,67","7,67","0,00%"
"06.12.2021","7,67","7,67","7,67","7,67","0,00%"
"03.12.2021","7,67","7,67","7,67","7,67","0,26%"
"02.12.2021","7,65","7,65","7,65","7,65","-5,79%"
"01.12.2021","8,12","8,12","8,12","8,12","-0,37%"
"30.11.2021","8,15","8,15","8,15","8,15","-1,09%"
"29.11.2021","8,24","8,24","8,24","8,24","3,26%"
"26.11.2021","7,98","14,14","14,14","7,98","-27,85%"
"25.11.2021","11,06","14,14","14,14","11,06","-21,78%"
"24.11.2021","14,14","14,14","14,14","14,14","0,07%"
"23.11.2021","14,13","14,14","14,14","14,13","-0,07%"
"22.11.2021","14,14","14,14","14,14","14,14","-0,07%"
"19.11.2021","14,15","14,14","14,15","14,14","0,07%"
"18.11.2021","14,14","14,14","14,14","14,14","0,00%"
"17.11.2021","14,14","13,64","14,14","13,64","3,67%"
"16.11.2021","13,64","13,64","13,64","13,64","0,00%"
"15.11.2021","13,64","13,64","13,64","13,64","-0,07%"
"12.11.2021","13,65","13,64","13,65","13,64","0,15%"
"11.11.2021","13,63","13,63","13,63","13,63","0,07%"
"10.11.2021","13,62","13,63","13,63","13,62","-0,07%"
"09.11.2021","13,63","13,63","13,63","13,63","0,07%"
"08.11.2021","13,62","13,63","13,63","13,62","-0,07%"
"05.11.2021","13,63","13,63","13,63","13,63","-0,15%"
"04.11.2021","13,65","13,64","13,65","13,64","0,07%"
"03.11.2021","13,64","13,64","13,64","13,64","-0,15%"
"02.11.2021","13,66","13,64","13,66","13,64","0,07%"
"01.11.2021","13,65","13,64","13,65","13,64","0,22%"
"29.10.2021","13,62","13,64","13,64","13,62","0,00%"
"28.10.2021","13,62","13,63","13,63","13,62","-0,07%"
"27.10.2021","13,63","13,63","13,63","13,63","0,00%"
"26.10.2021","13,63","13,63","13,63","13,63","0,00%"
"21.10.2021","13,63","13,63","13,63","13,63","-0,07%"
"20.10.2021","13,64","13,63","13,64","13,63","0,15%"
"19.10.2021","13,62","13,63","13,63","13,62","0,07%"
"18.10.2021","13,61","13,63","13,63","13,61","-0,15%"
"15.10.2021","13,63","13,63","13,63","13,63","-0,07%"
"14.10.2021","13,64","11,69","13,64","11,69","16,68%"
"13.10.2021","11,69","11,69","11,69","11,69","0,09%"
"12.10.2021","11,68","11,68","11,68","11,68","108,20%"
"10.03.2021","5,61","5,61","5,61","5,61","-0,18%"
"09.03.2021","5,62","5,62","5,62","5,62","0,36%"
"08.03.2021","5,60","5,60","5,60","5,60","-0,36%"
"05.03.2021","5,62","5,62","5,62","5,62","0,36%"
"04.03.2021","5,60","5,60","5,60","5,60","0,00%"
"03.03.2021","5,60","5,60","5,60","5,60","0,00%"
"02.03.2021","5,60","5,60","5,60","5,60","0,18%"
"01.03.2021","5,59","5,59","5,59","5,59","-0,89%"
"26.02.2021","5,64","5,64","5,64","5,64","0,71%"
"25.02.2021","5,60","5,60","5,60","5,60","0,00%"
"24.02.2021","5,60","5,60","5,60","5,60","-0,18%"
"23.02.2021","5,61","5,61","5,61","5,61","0,00%"
"22.02.2021","5,61","5,61","5,61","5,61","0,18%"
"19.02.2021","5,60","5,60","5,60","5,60","0,00%"
"18.02.2021","5,60","5,60","5,60","5,60","-0,36%"
"17.02.2021","5,62","5,62","5,62","5,62","0,18%"
"16.02.2021","5,61","5,61","5,61","5,61","0,00%"
"15.02.2021","5,61","5,61","5,61","5,61","0,00%"
"12.02.2021","5,61","5,61","5,61","5,61","0,00%"
"11.02.2021","5,61","5,61","5,61","5,61","0,00%"
"10.02.2021","5,61","5,61","5,61","5,61","0,00%"
"09.02.2021","5,61","5,61","5,61","5,61","0,00%"
"08.02.2021","5,61","5,61","5,61","5,61","0,00%"
"05.02.2021","5,61","5,61","5,61","5,61","0,00%"
"04.02.2021","5,61","5,61","5,61","5,61","0,18%"
"03.02.2021","5,60","5,60","5,60","5,60","-0,18%"
"02.02.2021","5,61","5,61","5,61","5,61","0,00%"
"01.02.2021","5,61","5,61","5,61","5,61","-0,18%"
"29.01.2021","5,62","5,62","5,62","5,62","0,00%"
"28.01.2021","5,62","5,62","5,62","5,62","0,00%"
"27.01.2021","5,62","5,62","5,62","5,62","0,00%"
"26.01.2021","5,62","5,62","5,62","5,62","0,00%"
"25.01.2021","5,62","5,62","5,62","5,62","0,00%"
"22.01.2021","5,62","5,62","5,62","5,62","0,00%"
"21.01.2021","5,62","5,62","5,62","5,62","0,18%"
"20.01.2021","5,61","5,61","5,61","5,61","-0,18%"
"19.01.2021","5,62","5,62","5,62","5,62","0,00%"
"18.01.2021","5,62","5,62","5,62","5,62","0,00%"
"15.01.2021","5,62","5,62","5,62","5,62","-10,22%"
"14.01.2021","6,26","6,26","6,26","6,26","0,00%"
"13.01.2021","6,26","6,26","6,26","6,26","0,00%"
"12.01.2021","6,26","6,26","6,26","6,26","0,00%"
"11.01.2021","6,26","6,26","6,26","6,26","0,00%"
"08.01.2021","6,26","6,26","6,26","6,26","0,00%"
"07.01.2021","6,26","6,26","6,26","6,26","-0,16%"
"06.01.2021","6,27","6,27","6,27","6,27","0,16%"
"05.01.2021","6,26","6,26","6,26","6,26","0,00%"
"04.01.2021","6,26","6,26","6,26","6,26","0,00%"
"01.01.2021","6,26","6,26","6,26","6,26","0,00%"
"31.12.2020","6,26","6,26","6,26","6,26","0,00%"
"30.12.2020","6,26","6,26","6,26","6,26","0,00%"
"29.12.2020","6,26","6,26","6,26","6,26","0,16%"
"28.12.2020","6,25","6,25","6,25","6,25","0,00%"
"25.12.2020","6,25","6,25","6,25","6,25","-0,16%"
"24.12.2020","6,26","6,26","6,26","6,26","0,00%"
"23.12.2020","6,26","6,26","6,26","6,26","0,00%"
"22.12.2020","6,26","6,26","6,26","6,26","0,00%"
"21.12.2020","6,26","6,26","6,26","6,26","0,00%"
"18.12.2020","6,26","6,26","6,26","6,26","0,00%"
"17.12.2020","6,26","6,26","6,26","6,26","0,00%"
"16.12.2020","6,26","6,26","6,26","6,26","0,00%"
"14.12.2020","6,26","6,26","6,26","6,26","-4,86%"
"11.12.2020","6,58","6,58","6,58","6,58","-0,15%"
"10.12.2020","6,59","6,59","6,59","6,59","-0,15%"
"09.12.2020","6,60","6,60","6,60","6,60","0,15%"
"08.12.2020","6,59","6,59","6,59","6,59","0,00%"
"07.12.2020","6,59","6,59","6,59","6,59","-12,83%"
"04.12.2020","7,56","7,56","7,56","7,56","0,00%"
"03.12.2020","7,56","7,56","7,56","7,56","0,00%"
"02.12.2020","7,56","7,56","7,56","7,56","-0,13%"
"01.12.2020","7,57","7,57","7,57","7,57","0,00%"
"30.11.2020","7,57","7,57","7,57","7,57","-0,13%"
"26.11.2020","7,58","7,58","7,58","7,58","0,00%"
"25.11.2020","7,58","7,58","7,58","7,58","0,00%"
"24.11.2020","7,58","7,58","7,58","7,58","0,00%"
"23.11.2020","7,58","7,58","7,58","7,58","0,00%"
"20.11.2020","7,58","7,58","7,58","7,58","0,00%"
"19.11.2020","7,58","7,58","7,58","7,58","0,00%"
"18.11.2020","7,58","7,58","7,58","7,58","0,00%"
"17.11.2020","7,58","7,58","7,58","7,58","-0,13%"
"16.11.2020","7,59","7,59","7,59","7,59","0,13%"
"13.11.2020","7,58","7,58","7,58","7,58","0,00%"
"12.11.2020","7,58","7,58","7,58","7,58","0,00%"
"11.11.2020","7,58","7,58","7,58","7,58","-7,79%"
"10.11.2020","8,22","8,22","8,22","8,22","-0,12%"
"09.11.2020","8,23","8,23","8,23","8,23","0,00%"
"06.11.2020","8,23","8,23","8,23","8,23","0,00%"
"05.11.2020","8,23","8,23","8,23","8,23","0,00%"
"04.11.2020","8,23","8,23","8,23","8,23","0,00%"
"03.11.2020","8,23","8,23","8,23","8,23","-0,12%"
"02.11.2020","8,24","8,24","8,24","8,24","0,12%"
"30.10.2020","8,23","8,23","8,23","8,23","0,00%"
"29.10.2020","8,23","8,23","8,23","8,23","0,00%"
"28.10.2020","8,23","8,23","8,23","8,23","0,00%"
"27.10.2020","8,23","8,23","8,23","8,23","0,00%"
"26.10.2020","8,23","8,23","8,23","8,23","-0,12%"
"23.10.2020","8,24","8,24","8,24","8,24","0,12%"
"22.10.2020","8,23","8,23","8,23","8,23","0,00%"
"21.10.2020","8,23","8,23","8,23","8,23","0,00%"
"20.10.2020","8,23","8,23","8,23","8,23","0,00%"
"19.10.2020","8,23","8,23","8,23","8,23","0,00%"
"16.10.2020","8,23","8,23","8,23","8,23","0,00%"
"15.10.2020","8,23","8,23","8,23","8,23","0,00%"
"14.10.2020","8,23","8,23","8,23","8,23","0,00%"
"13.10.2020","8,23","8,23","8,23","8,23","-7,32%"
"12.10.2020","8,88","8,88","8,88","8,88","0,00%"
"09.10.2020","8,88","8,88","8,88","8,88","0,00%"
"08.10.2020","8,88","8,88","8,88","8,88","0,00%"
"07.10.2020","8,88","8,88","8,88","8,88","-0,11%"
"06.10.2020","8,89","8,89","8,89","8,89","0,11%"
"05.10.2020","8,88","8,88","8,88","8,88","-6,72%"
"02.10.2020","9,52","9,52","9,52","9,52","-0,10%"
"01.10.2020","9,53","9,53","9,53","9,53","0,11%"
"30.09.2020","9,52","9,52","9,52","9,52","-0,10%"
"28.09.2020","9,53","9,53","9,53","9,53","0,00%"
"25.09.2020","9,53","9,53","9,53","9,53","0,11%"
"24.09.2020","9,52","9,52","9,52","9,52","-0,10%"
"23.09.2020","9,53","9,53","9,53","9,53","0,00%"
"22.09.2020","9,53","9,53","9,53","9,53","-1,55%"
"18.09.2020","9,68","9,68","9,68","9,68","0,00%"
"17.09.2020","9,68","9,68","9,68","9,68","0,00%"
"16.09.2020","9,68","9,68","9,68","9,68","0,00%"
"15.09.2020","9,68","9,68","9,68","9,68","0,00%"
"14.09.2020","9,68","9,68","9,68","9,68","0,00%"
"11.09.2020","9,68","9,68","9,68","9,68","0,00%"
"10.09.2020","9,68","9,68","9,68","9,68","0,00%"
"09.09.2020","9,68","9,68","9,68","9,68","-0,10%"
"08.09.2020","9,69","9,69","9,69","9,69","0,00%"
"07.09.2020","9,69","9,69","9,69","9,69","0,10%"
"04.09.2020","9,68","9,68","9,68","9,68","0,00%"
"03.09.2020","9,68","9,68","9,68","9,68","0,00%"
"02.09.2020","9,68","9,68","9,68","9,68","0,00%"
"01.09.2020","9,68","9,68","9,68","9,68","0,00%"
"31.08.2020","9,68","9,68","9,68","9,68","-0,10%"
"28.08.2020","9,69","9,69","9,69","9,69","0,10%"
"26.08.2020","9,68","9,68","9,68","9,68","-0,10%"
"25.08.2020","9,69","9,69","9,69","9,69","0,10%"
"24.08.2020","9,68","9,68","9,68","9,68","0,00%"
"21.08.2020","9,68","9,68","9,68","9,68","-0,10%"
"20.08.2020","9,69","9,69","9,69","9,69","0,10%"
"19.08.2020","9,68","9,68","9,68","9,68","0,00%"
"18.08.2020","9,68","9,68","9,68","9,68","-0,10%"
"17.08.2020","9,69","9,69","9,69","9,69","0,00%"
"14.08.2020","9,69","9,69","9,69","9,69","0,10%"
"13.08.2020","9,68","9,68","9,68","9,68","0,00%"
"12.08.2020","9,68","9,68","9,68","9,68","-0,10%"
"11.08.2020","9,69","9,69","9,69","9,69","-1,62%"
"10.08.2020","9,85","9,85","9,85","9,85","0,00%"
"07.08.2020","9,85","9,85","9,85","9,85","0,10%"
"06.08.2020","9,84","9,84","9,84","9,84","0,00%"
"05.08.2020","9,84","9,84","9,84","9,84","-0,10%"
"04.08.2020","9,85","9,85","9,85","9,85","0,00%"
"03.08.2020","9,85","9,85","9,85","9,85","0,00%"
"31.07.2020","9,85","9,85","9,85","9,85","0,00%"
"30.07.2020","9,85","9,85","9,85","9,85","0,00%"
"29.07.2020","9,85","9,85","9,85","9,85","0,00%"
"28.07.2020","9,85","9,85","9,85","9,85","0,00%"
"27.07.2020","9,85","9,85","9,85","9,85","0,00%"
"24.07.2020","9,85","9,85","9,85","9,85","0,00%"
"23.07.2020","9,85","9,85","9,85","9,85","0,00%"
"22.07.2020","9,85","9,85","9,85","9,85","-0,10%"
"21.07.2020","9,86","9,86","9,86","9,86","0,10%"
"20.07.2020","9,85","9,85","9,85","9,85","-0,10%"
"17.07.2020","9,86","9,86","9,86","9,86","0,00%"
"16.07.2020","9,86","9,86","9,86","9,86","0,00%"
"15.07.2020","9,86","9,86","9,86","9,86","0,00%"
"14.07.2020","9,86","9,86","9,86","9,86","0,00%"
"13.07.2020","9,86","16,61","16,61","9,86","-22,67%"
"10.07.2020","12,75","12,75","12,75","12,75","43,42%"
"08.07.2020","8,89","8,89","8,89","8,89","0,00%"
"07.07.2020","8,89","8,89","8,89","8,89","0,00%"
"06.07.2020","8,89","8,89","8,89","8,89","0,00%"
"03.07.2020","8,89","8,89","8,89","8,89","-6,81%"
"02.07.2020","9,54","9,54","9,54","9,54","0,00%"
"01.07.2020","9,54","9,54","9,54","9,54","0,00%"
"30.06.2020","9,54","9,54","9,54","9,54","0,00%"
"29.06.2020","9,54","9,55","9,55","9,54","-0,10%"
"26.06.2020","9,55","9,55","9,55","9,55","0,10%"
"25.06.2020","9,54","9,54","9,54","9,54","0,00%"
"24.06.2020","9,54","9,54","9,54","9,54","-0,10%"
"23.06.2020","9,55","9,55","9,55","9,55","0,10%"
"22.06.2020","9,54","9,54","9,54","9,54","-3,34%"
"19.06.2020","9,87","9,87","9,87","9,87","0,00%"
"18.06.2020","9,87","9,87","9,87","9,87","0,10%"
"17.06.2020","9,86","9,87","9,87","9,86","-0,10%"
"16.06.2020","9,87","9,87","9,87","9,87","-3,14%"
"15.06.2020","10,19","10,19","10,19","10,19","-0,10%"
"12.06.2020","10,20","10,20","10,20","10,20","0,20%"
"11.06.2020","10,18","10,18","10,18","10,18","-0,10%"
"10.06.2020","10,19","10,19","10,19","10,19","-0,10%"
"09.06.2020","10,20","10,20","10,20","10,20","0,10%"
"08.06.2020","10,19","10,19","10,19","10,19","-0,10%"
"05.06.2020","10,20","10,20","10,20","10,20","0,00%"
"03.06.2020","10,20","10,20","10,20","10,20","0,10%"
"02.06.2020","10,19","10,19","10,19","10,19","0,00%"
"01.06.2020","10,19","10,19","10,19","10,19","0,00%"
"29.05.2020","10,19","10,19","10,19","10,19","-0,10%"
"28.05.2020","10,20","10,20","10,20","10,20","0,10%"
"27.05.2020","10,19","10,19","10,19","10,19","-0,10%"
"26.05.2020","10,20","10,20","10,20","10,20","0,00%"
"25.05.2020","10,20","10,20","10,20","10,20","0,10%"
"21.05.2020","10,19","10,19","10,19","10,19","0,00%"
"20.05.2020","10,19","10,19","10,19","10,19","-0,10%"
"19.05.2020","10,20","10,20","10,20","10,20","0,00%"
"18.05.2020","10,20","10,20","10,20","10,20","0,00%"
"15.05.2020","10,20","10,20","10,20","10,20","0,00%"
"14.05.2020","10,20","10,20","10,20","10,20","0,00%"
"13.05.2020","10,20","10,20","10,20","10,20","0,00%"
"12.05.2020","10,20","10,20","10,20","10,20","0,10%"
"11.05.2020","10,19","10,19","10,19","10,19","-15,92%"
"08.05.2020","12,12","12,12","12,12","12,12","-0,08%"
"07.05.2020","12,13","12,13","12,13","12,13","-0,08%"
"06.05.2020","12,14","12,14","12,14","12,14","0,00%"
"05.05.2020","12,14","12,14","12,14","12,14","0,00%"
"04.05.2020","12,14","12,14","12,14","12,14","0,00%"
"01.05.2020","12,14","12,14","12,14","12,14","0,00%"
"30.04.2020","12,14","12,14","12,14","12,14","0,00%"
"29.04.2020","12,14","12,14","12,14","12,14","-0,08%"
"28.04.2020","12,15","12,15","12,15","12,15","0,00%"
"27.04.2020","12,15","12,15","12,15","12,15","-5,08%"
"24.04.2020","12,80","12,80","12,80","12,80","0,00%"
"23.04.2020","12,80","12,80","12,80","12,80","0,00%"
"22.04.2020","12,80","12,80","12,80","12,80","0,00%"
"21.04.2020","12,80","12,16","12,80","12,16","5,26%"
"20.04.2020","12,16","12,16","12,16","12,16","0,00%"
"17.04.2020","12,16","12,16","12,16","12,16","0,08%"
"16.04.2020","12,15","12,15","12,15","12,15","-0,08%"
"15.04.2020","12,16","12,16","12,16","12,16","0,00%"
"14.04.2020","12,16","12,16","12,16","12,16","0,08%"
"13.04.2020","12,15","12,15","12,15","12,15","0,00%"
"10.04.2020","12,15","12,15","12,15","12,15","-0,16%"
"09.04.2020","12,17","12,17","12,17","12,17","0,08%"
"08.04.2020","12,16","12,16","12,16","12,16","-0,08%"
"07.04.2020","12,17","12,17","12,17","12,17","-13,50%"
"25.03.2020","14,07","14,07","14,07","14,07","-0,21%"
"24.03.2020","14,10","14,10","14,10","14,10","-0,07%"
"23.03.2020","14,11","14,11","14,11","14,11","4,83%"
"20.03.2020","13,46","13,46","13,46","13,46","4,91%"
"19.03.2020","12,83","12,83","12,83","12,83","-4,68%"
"18.03.2020","13,46","13,46","13,46","13,46","5,32%"
"17.03.2020","12,78","12,78","12,78","12,78","5,10%"
"16.03.2020","12,16","12,16","12,16","12,16","11,76%"
"13.03.2020","10,88","10,88","10,88","10,88","13,69%"
"12.03.2020","9,57","9,57","9,57","9,57","0,10%"
"10.03.2020","9,56","9,56","9,56","9,56","-0,10%"
"09.03.2020","9,57","9,57","9,57","9,57","7,53%"
"06.03.2020","8,90","8,90","8,90","8,90","0,11%"
"05.03.2020","8,89","8,89","8,89","8,89","0,34%"
"04.03.2020","8,86","8,86","8,86","8,86","-0,78%"
"03.03.2020","8,93","8,93","8,93","8,93","0,79%"
"02.03.2020","8,86","11,84","11,84","8,86","-25,11%"
"28.02.2020","11,83","11,82","11,83","11,82","0,00%"
"27.02.2020","11,83","11,83","11,83","11,83","0,00%"
"26.02.2020","11,83","11,83","11,83","11,83","0,00%"
"25.02.2020","11,83","11,82","11,83","11,82","0,00%"
"24.02.2020","11,83","11,82","11,83","11,82","0,08%"
"21.02.2020","11,82","11,82","11,82","11,82","0,00%"
"20.02.2020","11,82","11,82","11,82","11,82","0,08%"
"19.02.2020","11,81","11,81","11,81","11,81","0,00%"
"18.02.2020","11,81","11,81","11,81","11,81","0,00%"
"17.02.2020","11,81","11,81","11,81","11,81","0,00%"
"14.02.2020","11,81","11,81","11,81","11,81","0,00%"
"13.02.2020","11,81","11,81","11,81","11,81","0,00%"
"12.02.2020","11,81","11,81","11,81","11,81","0,00%"
"11.02.2020","11,81","11,81","11,81","11,81","-0,08%"
"10.02.2020","11,82","11,81","11,82","11,81","0,00%"
"07.02.2020","11,82","11,82","11,82","11,82","49,62%"
