"Data","Último","Abertura","Alta","Baixa","Var. %"
"08.07.2022","16,49","17,02","17,02","16,49","17,87%"
"07.07.2022","13,99","14,02","14,02","13,99","0,07%"
"06.07.2022","13,98","14,01","14,01","13,98","-0,43%"
"05.07.2022","14,04","10,54","14,04","10,54","7,92%"
"04.07.2022","13,01","12,54","13,07","12,54","-0,46%"
"01.07.2022","13,07","13,04","13,07","13,04","0,08%"
"30.06.2022","13,06","13,02","13,06","13,02","0,15%"
"29.06.2022","13,04","13,03","13,04","13,03","0,23%"
"28.06.2022","13,01","12,61","13,01","12,61","0,08%"
"27.06.2022","13,00","13,01","13,01","13,00","-0,08%"
"24.06.2022","13,01","13,01","13,01","13,01","-0,23%"
"23.06.2022","13,04","12,01","13,04","12,01","8,04%"
"22.06.2022","12,07","12,04","12,07","12,04","9,53%"
"21.06.2022","11,02","11,21","11,21","11,02","0,18%"
"20.06.2022","11,00","10,91","11,00","10,91","0,00%"
"17.06.2022","11,00","10,61","11,00","10,61","-0,18%"
"16.06.2022","11,02","11,01","11,02","11,01","-0,54%"
"15.06.2022","11,08","11,03","11,08","11,03","0,82%"
"14.06.2022","10,99","11,00","11,00","10,99","0,46%"
"13.06.2022","10,94","10,98","10,98","10,94","0,00%"
"10.06.2022","10,94","11,01","11,01","10,94","-0,55%"
"09.06.2022","11,00","11,01","11,01","11,00","-0,09%"
"08.06.2022","11,01","11,01","11,01","11,01","-0,18%"
"07.06.2022","11,03","11,01","11,03","11,01","0,36%"
"06.06.2022","10,99","11,02","11,02","10,99","-0,09%"
"03.06.2022","11,00","11,01","11,01","11,00","-0,18%"
"02.06.2022","11,02","11,02","11,02","11,02","0,36%"
"01.06.2022","10,98","11,01","11,01","10,98","-0,18%"
"31.05.2022","11,00","11,00","11,00","11,00","0,09%"
"30.05.2022","10,99","11,02","11,02","10,99","-0,27%"
"27.05.2022","11,02","11,02","11,02","11,02","0,09%"
"26.05.2022","11,01","13,01","13,01","11,01","-15,44%"
"25.05.2022","13,02","13,02","13,02","13,02","-0,23%"
"24.05.2022","13,05","13,02","13,05","13,02","0,38%"
"23.05.2022","13,00","13,01","13,01","13,00","-0,31%"
"20.05.2022","13,04","13,02","13,04","13,02","0,00%"
"19.05.2022","13,04","13,02","13,04","13,02","0,08%"
"18.05.2022","13,03","13,02","13,03","13,02","0,39%"
"17.05.2022","12,98","13,01","13,01","12,98","-0,38%"
"16.05.2022","13,03","13,02","13,03","13,02","0,23%"
"13.05.2022","13,00","13,62","13,62","13,00","-0,38%"
"12.05.2022","13,05","13,02","13,05","13,02","0,15%"
"11.05.2022","13,03","13,02","13,03","13,02","0,08%"
"10.05.2022","13,02","13,01","13,02","13,01","-0,31%"
"09.05.2022","13,06","13,02","13,06","13,02","0,38%"
"06.05.2022","13,01","13,01","13,01","13,01","0,15%"
"05.05.2022","12,99","13,01","13,01","12,99","-0,46%"
"04.05.2022","13,05","13,01","13,05","13,01","0,23%"
"03.05.2022","13,02","13,02","13,02","13,02","0,08%"
"02.05.2022","13,01","13,01","13,01","13,01","0,08%"
"29.04.2022","13,00","13,02","13,02","13,00","0,00%"
"28.04.2022","13,00","13,01","13,01","13,00","0,00%"
"27.04.2022","13,00","13,01","13,01","13,00","-0,31%"
"26.04.2022","13,04","13,00","13,04","13,00","0,00%"
"25.04.2022","13,04","13,04","13,04","13,04","0,23%"
"22.04.2022","13,01","13,00","13,01","13,00","0,15%"
"21.04.2022","12,99","14,01","14,01","12,99","-7,41%"
"20.04.2022","14,03","14,02","14,03","14,02","0,29%"
"19.04.2022","13,99","14,03","14,03","13,99","-0,21%"
"18.04.2022","14,02","14,00","14,02","14,00","0,00%"
"15.04.2022","14,02","14,02","14,02","14,02","0,14%"
"14.04.2022","14,00","14,03","14,03","14,00","-0,28%"
"13.04.2022","14,04","14,01","14,04","14,01","-0,14%"
"12.04.2022","14,06","14,01","14,06","14,01","0,29%"
"11.04.2022","14,02","14,00","14,02","14,00","0,21%"
"08.04.2022","13,99","14,01","14,01","13,99","-0,21%"
"07.04.2022","14,02","14,03","14,03","14,02","0,00%"
"06.04.2022","14,02","14,00","14,02","14,00","0,21%"
"05.04.2022","13,99","14,01","14,01","13,99","-0,29%"
"04.04.2022","14,03","14,01","14,03","14,01","-0,21%"
"01.04.2022","14,06","14,08","14,08","14,06","-0,28%"
"31.03.2022","14,10","14,10","14,10","14,10","-0,07%"
"30.03.2022","14,11","14,11","14,11","14,11","0,00%"
"29.03.2022","14,11","14,09","14,11","14,09","0,14%"
"28.03.2022","14,09","14,08","14,09","14,08","0,28%"
"25.03.2022","14,05","13,10","14,05","13,10","7,33%"
"24.03.2022","13,09","13,09","13,09","13,09","-0,30%"
"23.03.2022","13,13","13,10","13,13","13,10","0,31%"
"22.03.2022","13,09","13,10","13,10","13,09","0,23%"
"21.03.2022","13,06","13,10","13,10","13,06","-0,31%"
"18.03.2022","13,10","13,10","13,10","13,10","0,08%"
"17.03.2022","13,09","13,10","13,10","13,09","0,08%"
"16.03.2022","13,08","15,08","15,08","13,08","-13,09%"
"15.03.2022","15,05","15,05","15,05","15,05","0,00%"
"14.03.2022","15,05","15,06","15,06","15,05","-0,13%"
"11.03.2022","15,07","15,08","15,08","15,07","0,00%"
"10.03.2022","15,07","15,08","15,08","15,07","0,07%"
"09.03.2022","15,06","15,09","15,09","15,06","0,00%"
"08.03.2022","15,06","15,08","15,08","15,06","-0,07%"
"07.03.2022","15,07","12,11","15,07","12,11","24,34%"
"04.03.2022","12,12","12,11","12,12","12,11","9,19%"
"03.03.2022","11,10","10,12","11,10","10,12","10,45%"
"02.03.2022","10,05","10,11","10,11","10,05","-1,28%"
"01.03.2022","10,18","10,18","10,18","10,18","11,87%"
"27.01.2022","9,10","9,10","9,10","9,10","0,22%"
"17.01.2022","9,08","9,09","9,09","9,08","0,00%"
"14.01.2022","9,08","9,12","9,12","9,08","-0,44%"
"13.01.2022","9,12","9,11","9,12","9,11","0,11%"
"12.01.2022","9,11","9,11","9,11","9,11","0,00%"
"11.01.2022","9,11","9,10","9,11","9,09","0,22%"
"10.01.2022","9,09","9,10","9,10","9,09","-0,11%"
"07.01.2022","9,10","9,11","9,11","9,10","0,11%"
"06.01.2022","9,09","9,09","9,09","9,09","0,11%"
"05.01.2022","9,08","9,11","9,11","9,08","-0,33%"
"04.01.2022","9,11","9,11","9,11","9,11","0,33%"
"03.01.2022","9,08","9,10","9,10","9,08","-0,33%"
"31.12.2021","9,11","9,11","9,11","9,11","0,00%"
"30.12.2021","9,11","9,11","9,11","9,11","0,11%"
"29.12.2021","9,10","9,11","9,11","9,10","-0,11%"
"28.12.2021","9,11","9,11","9,11","9,11","0,00%"
"27.12.2021","9,11","9,11","9,11","9,11","0,00%"
"24.12.2021","9,11","9,11","9,11","9,11","0,11%"
"23.12.2021","9,10","9,11","9,11","9,10","0,00%"
"22.12.2021","9,10","9,11","9,11","9,10","0,11%"
"21.12.2021","9,09","9,11","9,11","9,09","-0,22%"
"20.12.2021","9,11","9,12","9,12","9,11","0,11%"
"17.12.2021","9,10","9,11","9,11","9,10","-0,33%"
"16.12.2021","9,13","9,11","9,13","9,11","0,22%"
"15.12.2021","9,11","9,11","9,11","9,11","0,11%"
"14.12.2021","9,10","9,11","9,11","9,10","-0,33%"
"13.12.2021","9,13","9,11","9,13","9,11","0,11%"
"10.12.2021","9,12","9,11","9,12","9,11","0,00%"
"09.12.2021","9,12","9,12","9,12","9,12","0,00%"
"08.12.2021","9,12","9,12","9,12","9,12","0,33%"
"07.12.2021","9,09","9,11","9,11","9,09","0,00%"
"06.12.2021","9,09","9,11","9,11","9,09","-0,55%"
"03.12.2021","9,14","9,12","9,14","9,12","0,55%"
"02.12.2021","9,09","9,13","9,13","9,09","-0,33%"
"01.12.2021","9,12","9,10","9,12","9,10","0,00%"
"30.11.2021","9,12","9,14","9,14","9,12","0,11%"
"29.11.2021","9,11","9,09","9,11","9,09","-0,76%"
"26.11.2021","9,18","9,11","9,18","9,11","0,77%"
"25.11.2021","9,11","9,13","9,13","9,11","0,00%"
"24.11.2021","9,11","9,13","9,13","9,11","-0,11%"
"23.11.2021","9,12","9,11","9,12","9,11","0,44%"
"22.11.2021","9,08","9,10","9,10","9,08","-0,33%"
"19.11.2021","9,11","9,11","9,11","9,11","-0,11%"
"18.11.2021","9,12","9,11","9,12","9,11","0,00%"
"17.11.2021","9,12","9,11","9,12","9,11","0,11%"
"16.11.2021","9,11","9,11","9,11","9,11","0,00%"
"15.11.2021","9,11","9,11","9,11","9,11","0,11%"
"12.11.2021","9,10","9,10","9,10","9,10","-2,78%"
"11.11.2021","9,36","9,11","9,36","9,11","0,21%"
"10.11.2021","9,34","9,11","9,34","9,11","-0,21%"
"09.11.2021","9,36","9,13","9,36","9,13","0,11%"
"08.11.2021","9,35","9,10","9,35","9,10","-0,11%"
"05.11.2021","9,36","9,10","9,36","9,10","0,00%"
"04.11.2021","9,36","9,10","9,36","9,10","-2,50%"
"03.11.2021","9,60","9,11","9,60","9,11","-0,10%"
"02.11.2021","9,61","9,12","9,61","9,12","0,10%"
"01.11.2021","9,60","9,10","9,60","9,10","-0,10%"
"29.10.2021","9,61","9,11","9,61","9,11","0,10%"
"28.10.2021","9,60","9,09","9,60","9,09","0,00%"
"27.10.2021","9,60","9,10","9,60","9,10","0,00%"
"26.10.2021","9,60","9,10","9,60","9,10","0,00%"
"25.10.2021","9,60","9,10","9,60","9,10","-0,10%"
"22.10.2021","9,61","9,10","9,61","9,10","0,10%"
"21.10.2021","9,60","9,10","9,60","9,10","-0,10%"
"20.10.2021","9,61","9,10","9,61","9,10","0,00%"
"19.10.2021","9,61","9,11","9,61","9,11","0,10%"
"18.10.2021","9,60","9,09","9,60","9,09","0,10%"
"15.10.2021","9,59","9,10","9,59","9,10","-0,10%"
"14.10.2021","9,60","9,10","9,60","9,10","0,10%"
"13.10.2021","9,59","9,10","9,59","9,10","0,00%"
"12.10.2021","9,59","9,09","9,59","9,09","0,00%"
"11.10.2021","9,59","9,09","9,59","9,09","-0,10%"
"08.10.2021","9,60","9,10","9,60","9,10","0,00%"
"07.10.2021","9,60","9,10","9,60","9,10","0,00%"
"06.10.2021","9,60","9,10","9,60","9,10","2,67%"
"05.10.2021","9,35","9,10","9,35","9,10","0,00%"
"04.10.2021","9,35","9,11","9,35","9,11","-0,11%"
"01.10.2021","9,36","9,11","9,36","9,11","0,11%"
"30.09.2021","9,35","9,11","9,35","9,11","0,00%"
"29.09.2021","9,35","9,11","9,35","9,11","0,00%"
"28.09.2021","9,35","9,10","9,35","9,10","0,00%"
"27.09.2021","9,35","9,10","9,35","9,10","-5,08%"
"24.09.2021","9,85","10,10","10,10","9,85","0,10%"
"23.09.2021","9,84","10,09","10,09","9,84","-0,10%"
"22.09.2021","9,85","10,10","10,10","9,85","-7,08%"
"21.09.2021","10,60","11,10","11,10","10,60","-0,09%"
"20.09.2021","10,61","11,10","11,10","10,61","5,26%"
"17.09.2021","10,08","10,09","10,09","10,08","0,00%"
"16.09.2021","10,08","10,08","10,08","10,08","0,00%"
"15.09.2021","10,08","10,09","10,09","10,08","-0,10%"
"14.09.2021","10,09","10,08","10,09","10,08","0,00%"
"13.09.2021","10,09","10,09","10,09","10,09","0,10%"
"10.09.2021","10,08","10,58","10,58","10,08","-2,51%"
"09.09.2021","10,34","10,58","10,58","10,34","0,00%"
"08.09.2021","10,34","10,58","10,58","10,34","0,10%"
"07.09.2021","10,33","10,58","10,58","10,33","0,00%"
"06.09.2021","10,33","10,58","10,58","10,33","0,00%"
"03.09.2021","10,33","10,58","10,58","10,33","0,00%"
"02.09.2021","10,33","10,58","10,58","10,33","0,00%"
"01.09.2021","10,33","10,58","10,58","10,33","0,00%"
"31.08.2021","10,33","10,59","10,59","10,33","-0,10%"
"30.08.2021","10,34","10,59","10,59","10,34","0,00%"
"27.08.2021","10,34","10,59","10,59","10,34","0,00%"
"26.08.2021","10,34","10,59","10,59","10,34","0,10%"
"25.08.2021","10,33","10,58","10,58","10,33","0,00%"
"24.08.2021","10,33","10,58","10,58","10,33","-0,10%"
"23.08.2021","10,34","10,58","10,58","10,34","0,00%"
"20.08.2021","10,34","10,59","10,59","10,34","0,00%"
"19.08.2021","10,34","10,59","10,59","10,34","0,00%"
"18.08.2021","10,34","10,58","10,58","10,34","0,00%"
"17.08.2021","10,34","10,58","10,58","10,34","0,00%"
"16.08.2021","10,34","10,59","10,59","10,34","0,00%"
"13.08.2021","10,34","10,59","10,59","10,34","0,10%"
"12.08.2021","10,33","10,34","10,34","10,33","-0,10%"
"11.08.2021","10,34","10,58","10,58","10,34","0,00%"
"10.08.2021","10,34","10,59","10,59","10,34","0,10%"
"09.08.2021","10,33","10,58","10,58","10,33","0,00%"
"06.08.2021","10,33","10,58","10,58","10,33","0,00%"
"05.08.2021","10,33","10,58","10,58","10,33","0,00%"
"04.08.2021","10,33","10,08","10,33","10,08","2,38%"
"03.08.2021","10,09","10,09","10,09","10,09","0,00%"
"02.08.2021","10,09","10,09","10,09","10,09","0,00%"
"30.07.2021","10,09","10,09","10,09","10,09","0,10%"
"29.07.2021","10,08","10,08","10,08","10,08","0,00%"
"28.07.2021","10,08","10,09","10,09","10,08","-0,10%"
"27.07.2021","10,09","10,09","10,09","10,09","0,00%"
"26.07.2021","10,09","10,09","10,09","10,09","0,10%"
"23.07.2021","10,08","10,08","10,08","10,08","-0,10%"
"22.07.2021","10,09","10,09","10,09","10,09","-2,32%"
"21.07.2021","10,33","10,09","10,33","10,09","-0,10%"
"20.07.2021","10,34","10,09","10,34","10,09","-0,10%"
"19.07.2021","10,35","10,09","10,35","10,09","0,19%"
"16.07.2021","10,33","10,08","10,33","10,08","-0,10%"
"15.07.2021","10,34","10,09","10,34","10,09","-0,10%"
"14.07.2021","10,35","10,09","10,35","10,09","0,10%"
"13.07.2021","10,34","10,09","10,34","10,09","0,00%"
"12.07.2021","10,34","10,09","10,34","10,09","0,10%"
"09.07.2021","10,33","10,08","10,33","10,08","-0,19%"
"08.07.2021","10,35","10,09","10,35","10,09","0,10%"
"07.07.2021","10,34","10,09","10,34","10,09","-0,10%"
"06.07.2021","10,35","10,09","10,35","10,09","0,10%"
"05.07.2021","10,34","10,09","10,34","10,09","-0,10%"
"02.07.2021","10,35","10,09","10,35","10,09","0,10%"
"01.07.2021","10,34","10,09","10,34","10,09","0,00%"
"30.06.2021","10,34","10,09","10,34","10,09","0,00%"
"29.06.2021","10,34","10,09","10,34","10,09","-0,10%"
"28.06.2021","10,35","10,09","10,35","10,09","0,10%"
"25.06.2021","10,34","10,09","10,34","10,09","0,00%"
"24.06.2021","10,34","10,09","10,34","10,09","0,10%"
"23.06.2021","10,33","10,09","10,33","10,09","-0,10%"
"22.06.2021","10,34","10,09","10,34","10,09","0,00%"
"21.06.2021","10,34","10,09","10,34","10,09","-0,58%"
"18.06.2021","10,40","10,09","10,40","10,09","-0,19%"
"17.06.2021","10,42","10,07","10,42","10,07","0,39%"
"16.06.2021","10,38","10,07","10,39","10,07","-0,10%"
"15.06.2021","10,39","10,08","10,39","10,08","0,00%"
"14.06.2021","10,39","10,07","10,39","10,07","0,10%"
"11.06.2021","10,38","10,07","10,38","10,07","0,58%"
"10.06.2021","10,32","10,07","10,32","10,07","-0,10%"
"09.06.2021","10,33","10,08","10,33","10,08","0,00%"
"08.06.2021","10,33","10,08","10,33","10,08","0,10%"
"07.06.2021","10,32","10,08","10,32","10,08","-0,10%"
"04.06.2021","10,33","10,08","10,33","10,08","0,10%"
"03.06.2021","10,32","10,08","10,32","10,08","1,18%"
"02.06.2021","10,20","10,07","10,20","10,07","0,00%"
"01.06.2021","10,20","10,07","10,20","10,07","0,00%"
"31.05.2021","10,20","10,07","10,20","10,07","0,00%"
"28.05.2021","10,20","10,07","10,20","10,07","0,00%"
"27.05.2021","10,20","10,08","10,20","10,08","0,00%"
"26.05.2021","10,20","10,08","10,20","10,08","-1,26%"
"25.05.2021","10,33","10,08","10,33","10,08","0,00%"
"24.05.2021","10,33","10,08","10,33","10,08","0,00%"
"21.05.2021","10,33","10,08","10,33","10,08","-0,10%"
"20.05.2021","10,34","10,08","10,34","10,08","0,10%"
"19.05.2021","10,33","10,08","10,33","10,08","0,00%"
"18.05.2021","10,33","10,08","10,33","10,08","0,00%"
"17.05.2021","10,33","10,08","10,33","10,08","0,00%"
"14.05.2021","10,33","10,09","10,33","10,09","-0,10%"
"13.05.2021","10,34","10,09","10,34","10,09","0,10%"
"12.05.2021","10,33","10,09","10,33","10,09","-0,10%"
"11.05.2021","10,34","10,09","10,34","10,09","0,00%"
"10.05.2021","10,34","10,09","10,34","10,09","0,00%"
"07.05.2021","10,34","10,09","10,34","10,09","0,10%"
"06.05.2021","10,33","10,09","10,33","10,09","-1,34%"
"05.05.2021","10,47","10,09","10,47","10,09","1,36%"
"04.05.2021","10,33","10,09","10,33","10,09","-0,10%"
"03.05.2021","10,34","10,09","10,34","10,09","0,10%"
"30.04.2021","10,33","10,09","10,33","10,09","0,00%"
"29.04.2021","10,33","10,09","10,33","10,09","-0,10%"
"28.04.2021","10,34","10,09","10,34","10,09","0,10%"
"27.04.2021","10,33","10,09","10,33","10,09","0,00%"
"26.04.2021","10,33","10,09","10,33","10,09","0,00%"
"23.04.2021","10,33","10,09","10,33","10,09","0,00%"
"22.04.2021","10,33","10,09","10,33","10,09","0,00%"
"21.04.2021","10,33","10,09","10,33","10,09","-0,10%"
"20.04.2021","10,34","10,09","10,34","10,09","1,17%"
"19.04.2021","10,22","10,10","10,22","10,10","0,10%"
"16.04.2021","10,21","10,09","10,21","10,09","-0,10%"
"15.04.2021","10,22","10,09","10,22","10,09","0,10%"
"14.04.2021","10,21","10,09","10,21","10,09","-0,20%"
"13.04.2021","10,23","10,10","10,23","10,10","0,20%"
"12.04.2021","10,21","10,10","10,21","10,10","-0,10%"
"09.04.2021","10,22","10,10","10,22","10,10","1,19%"
"08.04.2021","10,10","10,10","10,10","10,10","-1,17%"
"07.04.2021","10,22","10,10","10,22","10,10","-0,10%"
"06.04.2021","10,23","10,10","10,23","10,10","-0,10%"
"05.04.2021","10,24","10,10","10,24","10,10","0,29%"
"02.04.2021","10,21","10,10","10,21","10,10","-0,10%"
"01.04.2021","10,22","10,09","10,22","10,09","0,10%"
"31.03.2021","10,21","10,09","10,21","10,09","-0,10%"
"30.03.2021","10,22","10,09","10,22","10,09","1,29%"
"29.03.2021","10,09","10,10","10,10","10,09","0,00%"
"26.03.2021","10,09","10,09","10,09","10,09","0,00%"
"25.03.2021","10,09","10,09","10,09","10,09","0,00%"
"24.03.2021","10,09","10,09","10,09","10,09","0,00%"
"23.03.2021","10,09","9,10","10,09","9,10","0,50%"
"22.03.2021","10,04","9,99","10,04","9,99","7,61%"
"19.03.2021","9,33","9,08","9,33","9,08","0,11%"
"18.03.2021","9,32","9,08","9,32","9,08","-0,21%"
"17.03.2021","9,34","9,08","9,34","9,08","0,11%"
"16.03.2021","9,33","9,09","9,33","9,09","-1,27%"
"15.03.2021","9,45","9,08","9,45","9,08","0,00%"
"12.03.2021","9,45","10,08","10,08","9,45","-5,03%"
"11.03.2021","9,95","10,08","10,08","9,95","-0,10%"
"10.03.2021","9,96","10,08","10,08","9,96","0,00%"
"09.03.2021","9,96","10,08","10,08","9,96","0,20%"
"08.03.2021","9,94","10,07","10,07","9,94","-1,39%"
"05.03.2021","10,08","10,07","10,08","10,07","0,10%"
"04.03.2021","10,07","10,08","10,08","10,07","0,00%"
"03.03.2021","10,07","10,07","10,07","10,07","0,00%"
"02.03.2021","10,07","10,08","10,08","10,07","0,10%"
"01.03.2021","10,06","10,08","10,08","10,06","-0,30%"
"26.02.2021","10,09","10,09","10,09","10,09","1,61%"
"25.02.2021","9,93","10,07","10,07","9,93","-0,10%"
"24.02.2021","9,94","10,07","10,07","9,94","-1,29%"
"23.02.2021","10,07","10,07","10,07","10,07","0,00%"
"22.02.2021","10,07","10,06","10,07","10,06","0,12%"
"19.02.2021","10,06","10,07","10,07","10,06","-0,10%"
"18.02.2021","10,07","10,07","10,07","10,07","-0,10%"
"17.02.2021","10,08","10,08","10,08","10,08","0,10%"
"16.02.2021","10,07","10,07","10,07","10,07","-4,73%"
"15.02.2021","10,57","10,07","10,57","10,07","0,00%"
"12.02.2021","10,57","10,08","10,57","10,08","0,00%"
"11.02.2021","10,57","11,08","11,08","10,57","-4,60%"
"10.02.2021","11,08","11,08","11,08","11,08","0,09%"
"09.02.2021","11,07","11,08","11,08","11,07","0,00%"
"08.02.2021","11,07","11,08","11,08","11,07","-0,63%"
"05.02.2021","11,14","10,58","11,14","10,58","2,30%"
"04.02.2021","10,89","10,58","10,89","10,58","0,09%"
"03.02.2021","10,88","10,58","10,88","10,58","0,00%"
"02.02.2021","10,88","10,58","10,88","10,58","-0,09%"
"01.02.2021","10,89","10,58","10,89","10,58","0,00%"
"29.01.2021","10,89","10,58","10,89","10,58","0,55%"
"28.01.2021","10,83","10,58","10,83","10,58","0,00%"
"27.01.2021","10,83","10,58","10,83","10,58","0,00%"
"26.01.2021","10,83","10,58","10,83","10,58","2,36%"
"25.01.2021","10,58","10,58","10,58","10,58","0,00%"
"22.01.2021","10,58","10,58","10,58","10,58","0,00%"
"21.01.2021","10,58","10,58","10,58","10,58","-1,12%"
"20.01.2021","10,70","10,58","10,70","10,58","-0,09%"
"19.01.2021","10,71","10,58","10,71","10,58","0,09%"
"18.01.2021","10,70","10,59","10,70","10,59","-0,09%"
"15.01.2021","10,71","10,59","10,71","10,59","1,23%"
"14.01.2021","10,58","10,58","10,58","10,58","0,00%"
"13.01.2021","10,58","10,59","10,59","10,58","0,00%"
"12.01.2021","10,58","10,58","10,58","10,58","0,00%"
"11.01.2021","10,58","10,58","10,58","10,58","0,00%"
"08.01.2021","10,58","10,58","10,58","10,58","0,00%"
"07.01.2021","10,58","10,58","10,58","10,58","1,24%"
"06.01.2021","10,45","10,58","10,58","10,45","0,00%"
"05.01.2021","10,45","10,58","10,58","10,45","-0,07%"
"04.01.2021","10,46","10,46","10,46","10,46","0,07%"
"01.01.2021","10,45","10,58","10,58","10,45","0,00%"
"31.12.2020","10,45","10,58","10,58","10,45","0,00%"
"30.12.2020","10,45","10,58","10,58","10,45","-1,14%"
"29.12.2020","10,57","10,58","10,58","10,57","0,00%"
"28.12.2020","10,57","10,58","10,58","10,57","0,00%"
"25.12.2020","10,57","10,58","10,58","10,57","-0,09%"
"24.12.2020","10,58","10,58","10,58","10,58","0,09%"
"23.12.2020","10,57","10,58","10,58","10,57","-0,09%"
"22.12.2020","10,58","10,58","10,58","10,58","0,00%"
"21.12.2020","10,58","10,58","10,58","10,58","1,24%"
"18.12.2020","10,45","10,58","10,58","10,45","0,00%"
"17.12.2020","10,45","10,58","10,58","10,45","0,00%"
"16.12.2020","10,45","10,58","10,58","10,45","-1,14%"
"15.12.2020","10,57","10,58","10,58","10,57","0,00%"
"14.12.2020","10,57","10,58","10,58","10,57","-0,09%"
"11.12.2020","10,58","10,58","10,58","10,58","0,00%"
"10.12.2020","10,58","10,09","10,58","10,09","0,00%"
"09.12.2020","10,58","10,58","10,58","10,58","-2,31%"
"08.12.2020","10,83","10,59","10,83","10,59","2,27%"
"07.12.2020","10,59","10,09","10,59","10,09","2,52%"
"04.12.2020","10,33","10,08","10,33","10,08","0,00%"
"03.12.2020","10,33","10,09","10,33","10,09","0,00%"
"02.12.2020","10,33","10,09","10,33","10,09","0,00%"
"01.12.2020","10,33","10,09","10,33","10,09","-0,10%"
"30.11.2020","10,34","10,10","10,34","10,10","1,17%"
"27.11.2020","10,22","10,10","10,22","10,10","0,00%"
"26.11.2020","10,22","10,10","10,22","10,10","0,00%"
"25.11.2020","10,22","10,10","10,22","10,10","0,00%"
"24.11.2020","10,22","10,10","10,22","10,10","0,00%"
"23.11.2020","10,22","10,10","10,22","10,10","0,00%"
"20.11.2020","10,22","10,10","10,22","10,10","1,19%"
"19.11.2020","10,10","10,10","10,10","10,10","0,00%"
"18.11.2020","10,10","10,10","10,10","10,10","0,00%"
"17.11.2020","10,10","10,10","10,10","10,10","0,00%"
"16.11.2020","10,10","10,10","10,10","10,10","0,00%"
"13.11.2020","10,10","10,11","10,11","10,10","-0,10%"
"12.11.2020","10,11","10,11","10,11","10,11","0,10%"
"11.11.2020","10,10","11,10","11,10","10,10","-7,85%"
"10.11.2020","10,96","11,10","11,10","10,96","0,00%"
"09.11.2020","10,96","11,10","11,10","10,96","-0,09%"
"06.11.2020","10,97","11,10","11,10","10,97","-1,08%"
"05.11.2020","11,09","11,10","11,10","11,09","-0,09%"
"04.11.2020","11,10","11,11","11,11","11,10","0,00%"
"03.11.2020","11,10","11,10","11,10","11,10","0,00%"
"02.11.2020","11,10","11,09","11,10","11,09","0,00%"
"30.10.2020","11,10","11,09","11,10","11,09","0,09%"
"29.10.2020","11,09","11,10","11,10","11,09","-0,63%"
"28.10.2020","11,16","11,10","11,16","11,10","0,00%"
"27.10.2020","11,16","11,10","11,16","11,10","0,00%"
"26.10.2020","11,16","11,10","11,16","11,10","0,00%"
"23.10.2020","11,16","11,10","11,16","11,10","0,00%"
"22.10.2020","11,16","11,10","11,16","11,10","0,00%"
"21.10.2020","11,16","11,10","11,16","11,10","0,54%"
"20.10.2020","11,10","11,10","11,10","11,10","0,00%"
"19.10.2020","11,10","11,10","11,10","11,10","0,00%"
"16.10.2020","11,10","11,10","11,10","11,10","0,00%"
"15.10.2020","11,10","11,10","11,10","11,10","2,30%"
"14.10.2020","10,85","10,10","10,85","10,10","0,00%"
"13.10.2020","10,85","11,10","11,10","10,85","-2,25%"
"12.10.2020","11,10","11,10","11,10","11,10","4,72%"
"09.10.2020","10,60","10,10","10,60","10,10","-3,46%"
"08.10.2020","10,98","10,10","10,98","10,10","0,09%"
"07.10.2020","10,97","10,11","10,97","10,11","-0,09%"
"06.10.2020","10,98","10,11","10,98","10,11","0,09%"
"05.10.2020","10,97","10,10","10,97","10,10","0,00%"
"02.10.2020","10,97","10,10","10,97","10,10","0,00%"
"01.10.2020","10,97","10,10","10,97","10,10","0,00%"
"30.09.2020","10,97","10,10","10,97","10,10","0,00%"
"29.09.2020","10,97","10,10","10,97","10,10","-1,17%"
"28.09.2020","11,10","10,10","11,10","10,10","0,00%"
"25.09.2020","11,10","10,10","11,10","10,10","0,00%"
"24.09.2020","11,10","10,10","11,10","10,10","0,00%"
"23.09.2020","11,10","10,09","11,10","10,09","0,00%"
"22.09.2020","11,10","10,10","11,10","10,10","4,72%"
"21.09.2020","10,60","10,10","10,60","10,10","1,34%"
"18.09.2020","10,46","10,10","10,46","10,10","-0,10%"
"17.09.2020","10,47","10,09","10,47","10,09","0,00%"
"16.09.2020","10,47","10,10","10,47","10,10","0,00%"
"15.09.2020","10,47","10,10","10,47","10,10","-1,13%"
"14.09.2020","10,59","10,10","10,59","10,10","0,00%"
"11.09.2020","10,59","10,10","10,59","10,10","0,00%"
"10.09.2020","10,59","12,58","12,58","10,59","-10,56%"
"09.09.2020","11,84","12,59","12,59","11,84","0,00%"
"08.09.2020","11,84","12,59","12,59","11,84","0,00%"
"07.09.2020","11,84","12,58","12,58","11,84","0,08%"
"04.09.2020","11,83","12,59","12,59","11,83","-0,08%"
"03.09.2020","11,84","12,59","12,59","11,84","0,08%"
"02.09.2020","11,83","12,59","12,59","11,83","-0,08%"
"01.09.2020","11,84","12,59","12,59","11,84","0,00%"
"31.08.2020","11,84","12,59","12,59","11,84","0,00%"
"28.08.2020","11,84","12,58","12,58","11,84","0,00%"
"27.08.2020","11,84","12,59","12,59","11,84","-3,97%"
"26.08.2020","12,33","12,58","12,58","12,33","-0,08%"
"25.08.2020","12,34","12,59","12,59","12,34","0,08%"
